AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid
GRE-04108,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MSP23B46,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,COYWOLF SHORT,,MEN,,FABKNIT,,001 - SHEPHERD,PCE,,,,,32.0,,90.0,,101.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MSP23B46001 - SHEPHERD300,,,,38.87,19.56,26.69,0.2,0,0,0.1,0,0,0,26.99,6103.43.15.50,0.282,5.52,,0.325,6.36,38.87,,,,,,,,,,77.74,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,B3A98ACF-2765-46CE-BAB8-BF25C64F6D00
GRE-04109,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA22B46,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,COYWOLF SHORT,,MEN,,FABKNIT,,476 - WOLF BLUE,PCE,,,,,26.0,,72.0,,80.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 18.12.24 ship mode updated 27.2.25,4621MFA22B46476 - WOLF BLUE238,,,,38.87,19.56,26.69,0.2,0,0,0.1,0,0,0,26.99,6103.43.15.50,0.282,5.52,,0.325,6.36,38.87,,,,,,,,,,77.74,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,E772187D-890E-426A-A039-9604A69B79AE
GRE-04110,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B46,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,COYWOLF SHORT,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,23.0,,63.0,,66.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 9.12.24 ship mode updated 27.2.25,4621MFA25B46065 - SHADOW200,,,,38.87,19.56,26.69,0.2,0,0,0.1,0,0,0,26.99,6103.43.15.50,0.282,5.52,,0.325,6.36,38.87,,,,,,,,,,77.74,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,14DA1B7A-3C96-4F7A-AA88-7372C3C10004
GRE-04111,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA23B74,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGALEG20,KNIGHT TIGHT,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,40.0,,89.0,,98.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 qty & ship mode updated 27.2.25 updated QTY 21.5.25 updated xfty 30.5.25,4621MFA23B74417 - MALTESE BLUE300,,,,24.62,12.89,17.79,0.2,0,0,0.1,0,0,0,18.09,6103.43.15.20,0.282,3.63,,0.325,4.19,25.91,,,,,,,,,,51.82,Y,"price added 7.10.24 prices updated & confirmed 20.2.25 freight updated 28.2.25 tariff updated 1.4.25 updated tariff rate 27.5.25, ex fty updated 30.05.25",,,,,,,,9276B474-45BD-4E57-BD63-3C5D1CF49B4D
GRE-04111,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA23B74,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGALEG20,KNIGHT TIGHT,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,24.0,,50.0,,61.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,SEA,,Added 27.2.25 CANCELLED 21.5.25,4621MFA23B74417 - MALTESE BLUE0,,,,24.62,12.89,17.79,0.2,0,0,0.1,0,0,0,18.09,6103.43.15.20,0.282,3.63,,0.325,4.19,25.91,,,,,,,,,,51.82,Y,price added 7.10.24 prices updated & confirmed 20.2.25 freight updated 28.2.25 tariff updated 1.4.25,,,,,,,,1A3B791F-F886-41D8-B724-11CAF8A6C02B
GRE-04112,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K80A,,,,,,,,,,,,,,4621,,,,F10,,FGA10,,,FGATOU20,MIDAS WOLF CHENE HOODIE,,MEN,,FABKNIT,,942 - BONNEVILLE,PCE,,,,,46.0,,147.0,,172.0,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25K80A942 - BONNEVILLE500,,,,82.47,43.04,54.41,0.2,0,0,0.1,0,0,0,54.71,6110.30.30.41,0.32,13.77,,0.325,13.99,82.47,,,,,,,,,,164.94,Y,price added & confirmed 7.10.24 prices updated 26.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25,,,,,,,,C0BFE8A2-65D2-4578-B7C9-2ADF690C9971
GRE-04113,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O75,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU50,COYWOLF SPORT VEST,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,70.0,,259.0,,320.0,,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-30,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 qty updated 9.12.24 qty & ship mode updated 27.2.25 updated QTY 21.5.25 updated xfty 30.5.25,4621MFA25O75065 - SHADOW925,,,,65.83,35.27,47.64,0.2,0,0,0.1,0,0,0,47.94,6101.30.2010,0.282,9.95,,0.325,11.46,69.35,,,,,,,,,,138.7,Y,"price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,DA98AE30-DDE3-489A-8588-2A9B122A212F
GRE-04113,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O75,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU50,COYWOLF SPORT VEST,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,50.0,,204.0,,261.0,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-30,DDP,SEA,,Added 27.2.25 CANCELLED 21.5.25,4621MFA25O75065 - SHADOW0,,,,65.83,35.27,47.64,0.2,0,0,0.1,0,0,0,47.94,6101.30.2010,0.282,9.95,,0.325,11.46,69.35,,,,,,,,,,138.7,Y,"price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,ED12A708-84DE-40A6-836D-8AE22CA494D8
GRE-04114,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K78,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU55,CALGARY 1/4 ZIP,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,49.0,,176.0,,216.0,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 style # updated 26.11.24 ship mode updated 27.2.25,4621MFA25K78417 - MALTESE BLUE625,,,,55.17,27.43,37.18,0.2,0,0,0.1,0,0,0,37.48,6110.30.30.53,0.32,8.78,,0.325,8.91,55.17,,,,,,,,,,110.34,Y,price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25,,,,,,,,CB340C95-F51F-4F68-9703-43A0036E9698
GRE-04115,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA24O60,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU10,YUKON X LITE SHAWL CARDIGAN,,MEN,,FABWOVEN,,417 - MALTESE BLUE,PCE,,,,,24.0,,70.0,,87.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA24O60417 - MALTESE BLUE250,,,,70.83,36.13,48.78,0.2,0,0,0.1,0,0,0,49.08,6201.40.75.11,0.277,10.01,,0.325,11.74,70.83,,,,,,,,,,141.66,Y,price added 7.10.24 prices updated & confirmed 24.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25,,,,,,,,915E4972-7B1D-42E9-9737-52C513B57128
GRE-04116,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA24O09,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU30,ARAWAK JACKET,,MEN,,FABWOVEN,,001 - SHEPHERD,PCE,,,,,26.0,,86.0,,103.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-25,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25 exfty & ship mode updated 7.4.25 updated shipmode 21.5.25 updated xfty 30.5.25,4621MFA24O09001 - SHEPHERD300,,,,57.45,34.58,43.84,0.2,0,0,0.1,0,0,0,44.14,6211.33.90.58,0.16,5.53,,0.325,11.24,60.91,,,,,,,,,,121.82,Y,"price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25, exfty date & tariff updated 30.05.25,",,,,,,,,56F40F72-2CCC-4968-896B-EF6395240D85
GRE-04117,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O09,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU30,ARAWAK JACKET,,MEN,,FABWOVEN,,417 - MALTESE BLUE,PCE,,,,,26.0,,86.0,,103.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-25,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 exfty & ship mode updated 7.4.25 updated shipmode 21.5.25 updated xfty 30.5.25,4621MFA25O09417 - MALTESE BLUE300,,,,57.45,34.58,43.84,0.2,0,0,0.1,0,0,0,44.14,6211.33.90.58,0.16,5.53,,0.325,11.24,60.91,,,,,,,,,,121.82,Y,"price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25, exfty date & tariff updated 30.05.25,",,,,,,,,E31E848F-BF6E-4899-B32B-66A3F04CE3B6
GRE-04118,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O18,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU30,MONTAUK BOMBER JACKET,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,19.0,,59.0,,69.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-25,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 style # & name updated 9.12.24 ship mode updated 27.2.25 exfty & ship mode updated 7.4.25 updated shipmode 21.5.25 updated xfty 30.5.25,4621MFA25O18417 - MALTESE BLUE200,,,,65.95,38.998,45.88,0.2,0,0,0.1,0,0,0,46.18,6101.30.2010,0.282,11,,0.325,12.67,69.85,,,,,,,,,,139.7,Y,"price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,0DC01579-E948-40AF-A26C-0EDE450B618A
GRE-04119,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B63,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT50,AMAGANSETT CLASSIC TROUSER,,MEN,,FABWOVEN,,065 - SHADOW,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,43.0,,49.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,7.0,,,,,,,,,34.0,,,,,8.0,,,,,,,,23.0,,,,,9.0,,,,,,,,15.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-16,DDP,AIR/SEA SPLIT,,Added 24.9.24 exfty updated 21.10.24 cancelled 10.1.25,4621MFA25B63065 - SHADOW0,,,,59.02,38.98,48.72,0.1,,0.61,0,0.2,,,49.63,6203.42.45.18,0.166,6.47,,0.325,12.67,68.77,,,,,,,,,,137.54,Y,price added & confirmed 7.10.24,,,,,,,,5D31C41D-6D4F-4441-A55C-50A82E54B2F0
GRE-04120,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B65,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,ARMONK 5 POCKET PANT,,MEN,,FABWOVEN,,055 - SLATE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,33.0,,39.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,5.0,,,,,,,,,27.0,,,,,7.0,,,,,,,,18.0,,,,,7.0,,,,,,,,12.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 1.4.25 updated xfty 30.5.25,4621MFA25B65055 - SLATE200,,,,73.09,43.98,55.59,0.2,0,0,0.1,0,0,0,55.89,6203.42.45.18,0.166,7.3,,0.325,14.29,77.48,,,,,,,,,,154.96,Y,"price added 7.10.24 prices updated 24.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,33DED1E4-A898-4497-A51C-AEC7201C0E1B
GRE-04121,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MSP22B55,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,RUMSON JOGGER,,MEN,,FABKNIT,,001 - SHEPHERD,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,9.0,,,,,,,61.0,,,,,,,,32.0,,,,,,64.0,,,,,,,15.0,,,,,,39.0,,,,,,,19.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 9.12.24 ship mode updated 27.2.25 updated xfty 30.5.25,4621MSP22B55001 - SHEPHERD260,,,,104.5,58.45,58.15,0.2,0,0,0.1,0,0,0,58.45,6203.43.90.11,0.279,16.31,,0.325,19,93.76,,,,,,,,,,187.52,Y,"price added 7.10.24 prices updated & confirmed 20.2.25 freight updated 28.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25, ex fty date updated 30.05.25",,,,,,,,A22FA8AE-C5FC-483B-ADF6-B612123C3642
GRE-04122,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B70,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,RHINEBECK SPORT PANT,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,24.0,,68.0,,65.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-16,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 1.4.25 updated xfty 30.5.25,4621MFA25B70417 - MALTESE BLUE200,,,,39.16,20.78,28.32,0.2,0,0,0.1,0,0,0,28.62,6103.43.15.20,0.282,5.86,,0.325,6.75,41.23,,,,,,,,,,82.46,Y,"price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25, exfty date & tariff updated 30.05.25,",,,,,,,,73BA6DBC-B7D4-4DCE-9D7A-F3F0EA0CA3AF
GRE-04123,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MSP25B60,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,COYWOLF WARMUP PANT,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,35.0,,100.0,,98.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,AIR/SEA SPLIT,,Added 24.9.24 exfty updated 21.10.24 cancelled 6.11.24,4621MSP25B60417 - MALTESE BLUE0,,,,55.59,32.35,43.13,0.1,,0.61,0,0.2,,,44.04,6103.43.15.20,0.282,9.12,,0.075,2.43,55.59,,,,,,,,,,111.18,Y,price added & confirmed 7.10.24,,,,,,,,478FE50B-EC68-4DAE-B5F0-0AD14759D6C8
GRE-04124,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B56,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,COYWOLF JOGGER,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,20.0,,69.0,,115.0,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,AIR,,Added 24.9.24 ship mode updated 27.2.25 updated shipmode 21.5.25 updated xfty 30.5.25,4621MFA25B56417 - MALTESE BLUE300,,,,46.63,27.0583006827054,32.61,0.2,0,0,0.1,0,0,0,32.91,6103.43.15.20,0.282,7.63,,0.325,8.79,49.33,,,,,,,,,,98.66,Y,"price added 7.10.24 prices updated & confirmed 20.2.25 freight updated 28.2.25 tariff updated 1.4.25 updated tariff rate 27.5.25, ex fty updated 30.05.25",,,,,,,,930E6320-0DFA-4FE7-9225-BC466AB1B92B
